res,custID
-167.4027177666212,210
-209.1670870666212,210
-319.84091806662116,210
-326.47782756662116,210
-367.6292855666212,210
-332.46801696662124,210
-326.01798206662124,210
-505.02293006662114,210
-388.80392766662123,210
-363.88744306662124,210
-327.52280536662124,210
-143.32194896662122,210
-154.12272046662122,210
-255.41981576662124,210
-471.89596956662115,210
-240.00775016662124,210
-357.4766842666212,210
-329.7260694666212,210
-170.0921984073667,210
-405.2756931073667,210
-288.05120050736673,210
-253.94939560736668,210
-49.92215922999162,210
-286.6963671299917,210
-173.7469933299917,210
-267.45036302999165,210
-134.49768228622145,210
-224.04537588622145,210
-91.68089668622144,210
-269.56207918622147,210
-146.98156158622146,210
-240.8989049862215,210
10.452931413778515,210
-356.24069278622153,210
-201.04562928622147,210
-375.3585365862215,210
50.452931413778515,210
-320.13436548622144,210
-9.547068586221485,210
-232.4967440862215,210
-99.90746108622147,210
-245.53126398622146,210
-216.3396691862215,210
-128.34967128622145,210
30.452931413778515,210
30.452931413778515,210
-366.14001168622144,210
-57.03266668622143,210
-103.88233108622148,210
-79.00627228622147,210
-69.92194528622144,210
30.452931413778515,210
-183.4282587966477,298
-182.40980579664767,298
-89.02213509664762,298
-188.78602809664767,298
-179.79358659664763,298
-239.13535679664767,298
-199.56711839664763,298
24.887432903352305,298
-218.62572639664762,298
-144.1435552966476,298
-71.36397819664762,298
-17.614578896647686,298
-20.256964296647652,298
-211.77502499664763,298
-44.71449259664769,298
40.15946740335232,298
-173.75205129664766,298
-127.81347389664768,298
-192.48941629664768,298
-204.74872139664762,298
-4.161563496647659,298
11.335955803352363,298
-145.2159477966477,298
-131.87944229664765,298
-35.645469096647616,298
9.337569003352314,298
-98.05575899664768,298
-49.54519749664769,298
-95.7624398966476,298
37.5037595033524,298
-9.137621496647625,298
-141.69008149664762,298
-120.47281419664762,298
14.158336903352392,298
-7.949266296647693,298
-37.83070049664764,298
-51.55929289664766,298
110.95794210335237,298
-31.54949879664764,298
97.57668980335234,298
21.628517203352317,298
-222.65565519664767,298
74.96992900335238,298
91.10430260335238,298
48.671902103352295,298
36.129250903352386,298
77.33443450335233,298
133.9488940033524,298
250.01773180335238,298
250.67290320335235,298
128.87625840335238,298
25.310270803352296,298
-61.975741391894616,399
-39.73313169189464,399
-51.383341591894634,399
-59.55739329189464,399
-14.080297091894636,399
-67.72873569189463,399
-38.74383769189464,399
-55.09270169189463,399
-66.26961799189463,399
20.52093230810536,399
-44.378528991894626,399
-60.90406229189463,399
-47.59947649189462,399
-12.077167891894618,399
-30.981082491894625,399
-42.820616591894634,399
-16.369450291894623,399
-37.43131919189463,399
-28.04258009189462,399
-68.53057069189462,399
-32.758275491894636,399
-21.781448891894627,399
-21.477472291894628,399
-46.72349299189463,399
5.026182708105381,399
-42.91096779189462,399
-2.414434091894634,399
8.472898008105375,399
-60.371844591894614,399
-23.02068539189463,399
-4.423040991894624,399
-16.50710859189462,399
-36.41708639189463,399
-25.614304791894625,399
43.750243608105365,399
-34.84233609189462,399
-47.65724239189464,399
-0.8749083918946212,399
-39.66635929189462,399
11.16609200810538,399
-33.15629959189462,399
26.224630208105367,399
-22.77150689189463,399
30.87000070810538,399
3.2698658081053793,399
6.881697108105385,399
24.316241408105384,399
-25.113198891894626,399
16.05501670810537,399
43.61494110810537,399
15.02711210810537,399
32.738224908105366,399
-61.355825391894626,460
-53.87266729189463,460
-42.966414491894625,460
-38.24155079189464,460
-76.47977219189463,460
-66.84146599189462,460
-63.71608309189463,460
-60.033086491894636,460
-8.361211391894614,460
-46.03733009189463,460
-62.07182789189463,460
-75.09898279189463,460
-42.73841189189463,460
-46.894392091894616,460
-34.21179589189464,460
-75.46474849189462,460
-42.402949691894634,460
-52.90048759189463,460
-30.160508791894614,460
-31.31150219189462,460
-46.365514391894635,460
-65.86380189189462,460
-49.57581509189464,460
-28.582202991894633,460
-44.49349829189464,460
-2.7514620918946378,460
-41.00526179189464,460
-39.63302399189462,460
-56.24931699189463,460
-50.75500819189463,460
-16.41426229189463,460
-44.55104829189463,460
-19.856482091894634,460
-49.585830991894625,460
-9.725104091894622,460
-21.762264391894632,460
-43.42001049189463,460
-23.843795391894616,460
12.342970908105372,460
-28.94616849189464,460
-67.41131129189463,460
29.823996608105375,460
-21.80723279189462,460
-33.189745991894625,460
88.46639940810536,460
15.733205408105363,460
38.62692990810538,460
-53.638430391894616,460
1.9515407081053695,460
10.56531880810536,460
29.933509008105375,460
15.784688808105386,460
-187.21176289664766,501
-252.85063329664763,501
-214.69114729664767,501
-135.32288789664767,501
-150.37299299664767,501
-245.05043469664764,501
-118.48910329664761,501
-106.23636669664768,501
-166.38973969664767,501
-193.13088969664767,501
-111.08854169664767,501
-122.73060839664765,501
-30.339951896647676,501
-221.03442789664763,501
-17.92023279664761,501
